year,longitude,latitude,presence,area_km2,protected_km2,eph_km2,biome,ecoregion,Precipitation,Bio_Mean_Temp,Bio_Temp_Range,Bio_Temp_Seasonality,Bio_Precip_Seasonality,Bio_Precip_Log,Temp_Precip_Interaction,Bio_Temp_Sq,Elevation,NDVI
2001,93.04888909163148,27.79442157342012,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.3205448358852105,-2.1153792894123,-0.9866943725866705,0.08010606442733283,-1.2713975204192194,-0.04758969827436131,68.94851177077281,101.67360470030052,-0.585530784963407,-0.43389017300433064
2001,93.73531702543956,28.51778683293277,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.26228944780289787,-2.1090423162283014,-0.5376539320918863,0.367702167009023,-1.2331898597588244,0.0225951590419262,69.72613288062142,102.515625,-0.108774207127604,-0.3740928140288767
2001,96.09393484796767,28.3478072269066,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.8037216974174015,-1.6210991521185478,-0.8234066848600592,0.3558895391228257,-1.2457038211201474,0.9247186871565954,100.16022000644912,177.77776930067284,0.07690469789390332,0.9060261164506902
2001,97.17326052833552,28.22025532548904,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.343596384430125,-3.275036498341313,-0.9458726842394823,0.7039859947952504,-1.4614860445492304,-0.07633306083846161,16.76076866101763,6.043402387036224,0.10063415204850577,-0.8171344269082488
2001,95.16904199750734,28.27409567972343,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.6117803063010927,-0.505800429135956,-1.47655696859757,0.10313746329745685,-1.4381890374635071,1.3601982651649542,161.48840517159277,427.1110848320859,-0.06672454586212133,1.2559209771485413
2001,93.11581232645727,27.42822270176196,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.7052510242232952,-1.0887973207615007,-1.47655696859757,-0.14559989999980255,-1.195244216064987,0.8613982352220884,125.71325045679173,283.3611325158017,-0.7710168603674373,0.6046429599515368
2001,97.12899683302896,27.96171403510447,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.2324727268301302,-3.2116672378835944,-1.1091599047971628,0.4930268710453041,-1.4744164395888928,0.05723826906344252,19.86783514306968,8.265625,-0.04299969259094873,-0.4787954146278701
2001,96.01826704286002,28.37496562758873,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.7894395477906816,-1.6020883776072496,-1.0275165281027867,0.2988414790031238,-1.2539639512554042,0.9157052909661588,101.01511538106148,181.1267275545333,0.0841230615405069,0.9091416567443567
2001,92.90877601689527,27.606892991215062,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.9332616662337843,-0.8289835958280247,-1.1091599047971628,-0.14819829652537342,-1.1699566042659106,1.0039965096917114,140.30448564143276,343.7933792008298,-0.7009780823861653,0.7552392248251925
2001,94.9768756358165,28.795227081324395,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.4817509049785247,-1.411980632494268,-0.7825854636818019,0.2480387291702126,-1.3843749427348178,0.7064437971042892,108.2632788830292,216.33506009313805,0.20106517373530486,0.1623475963671231
2001,94.20381519203448,28.91175811980189,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.5826314573463963,-2.7047132267421934,-0.6192977759551933,0.6369354073412228,-1.2885445004429104,-0.41399343842752584,40.87457540021141,38.54340475135382,0.17168016040933354,-0.2273632270711505
2001,95.74151859618492,29.0303757951832,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.0684807232473626,-2.159737666578197,-0.37436717870313935,0.36113394248865377,-1.353444266612557,0.2341921238028482,68.86716207535545,95.87674233648522,0.4240263051115193,-0.11377396602079837
2001,95.60976153375884,28.589354591062047,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.34168735159994573,-1.8238806985588287,-0.9866939054177387,0.2976873831688766,-1.3443825663101119,0.6001024439100417,87.44333806762401,144.0,0.15922971024456786,0.3839827290663524
2001,93.017043379401,27.90378895704601,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.20002514794935883,-1.9062607697880203,-0.864229307545109,0.05996363037737284,-1.262119067680471,0.09401600149496829,79.47558332361208,131.29339549276574,-0.5306294700648901,-0.547265525899113
2001,94.63247568808532,28.051145530514173,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.484244793370323,-0.7212557769035357,-1.476556501428639,0.03529258315070458,-1.346800726843524,1.2996184035001095,149.61008442089928,370.5625,-0.25375804627273074,1.416356764126488
2001,93.07605636624092,27.88231121242672,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.11467931985771615,-1.5830776030959517,-0.9050509958922943,-0.02534151494617129,-1.2312277070359168,0.40913384179356166,97.18246201010768,184.5069358083938,-0.5353728965653942,0.15948843595120357
2001,92.20785143768408,27.49754104960164,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.43868431848012346,-2.6540178763922984,-0.9458726842394823,-0.0038440041152352175,-1.4909519604724633,-0.2013545619265065,44.03363636035702,42.79340069823797,-0.8323195517204868,-0.726738014602752
2001,94.31590203384052,28.90898134006008,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.6035533001872558,-3.0215594927706126,-0.7009416198184976,0.749403327505858,-1.3212989491527303,-0.44768413276303237,27.06191688904103,17.015625,0.18409378927415648,-0.5191944870261481
2001,95.84085052092772,29.13800687905456,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,-0.0677290714065303,-2.368856186202476,-0.6601199314713095,0.5785557121603709,-1.3458623284677385,0.23495520304956116,59.200907605513535,70.84028312895043,0.4968399528144764,-0.20590657069024465
2001,95.1698722499858,28.07561719723894,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.2842971454791436,-0.879678801137221,-1.5173786569447572,0.029638040547292535,-1.3781346452667356,1.1992038328924615,140.24660157197843,331.5434259308713,-0.17503807127786772,1.271780038767799
2001,94.83748502122609,28.99000149532148,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.1818177134439922,-0.651549507001643,-0.7009411526495668,0.2912774356870257,-1.405010654096049,1.144894534883336,151.0579754438738,388.41842783822,0.2950925426819826,1.0887417149473295
2001,95.1800041131875,28.83349403216137,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.2587516320773403,-1.6908052769797417,-0.45601055539751284,0.22660463818593848,-1.3814531819705198,0.5332284651035291,93.22244094001688,165.765625,0.24717687899866772,0.7403952777882905
2001,95.54179499604498,28.792206049406992,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.15965486272120605,-1.8935868234200226,-0.7009416198184976,0.4197396958048864,-1.3587712551873372,0.44903132973698046,82.89456141273297,133.2100767824386,0.26583621215992165,0.17525878351800894
2001,95.821771050552,28.470372297684435,1,61207.0,10.0,53647.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.2751516147801705,-0.8606680266259228,-1.068337749281044,0.32859392786938496,-1.2997432038822738,1.1944393864004215,141.14883021063204,336.1111344231504,0.1162005328518103,1.07244122311383
2001,93.19854958350274,25.474136130981407,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,0.49979131380940617,-0.049541840864800235,-0.7417637753346166,-0.29553822813511504,-1.473485283537948,0.7195878935140833,174.41835318879254,560.1110810173886,-0.8871584037972157,0.7349615555899937
2001,93.35258707521928,26.50363568051569,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.2619974781703334,-0.17628014421918917,-1.1499815931443482,-0.2766663716435012,-1.0868899835423294,1.1875589035235008,175.6855230620723,521.3611401451963,-0.939574728726289,1.0183762379061159
2001,93.41856811635132,25.440104391280272,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,0.7118909468327066,-0.2079648650984855,-0.7009416198184976,-0.3088663904659071,-1.5017197455838063,0.8657564847252295,169.03443814410022,511.890625,-0.8582771681321759,0.80265767296692
2001,92.92379310723416,26.307018172220413,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,0.9623266589006293,-0.13192176705329287,-1.109159437628231,-0.33441586617041363,-1.0664164485266379,1.0212010865772856,175.26235165598632,534.765625,-0.9780038541226851,0.5247036431197327
2001,93.1045493201405,26.37309306670214,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.175303193583204,-0.3283663403095744,-1.0683382164499748,-0.2986984990614877,-1.0787545248561163,1.1413720226397075,167.29208580899524,476.69447220696384,-0.9612813161025268,0.90192906209231
2001,92.87595566668978,24.97210224532886,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.3092278236261388,0.10254435522558501,-0.6601194643023787,-0.5281693127240086,-1.4488877618344052,1.2121123267045306,190.2115764050292,608.4444130791562,-0.8815792994933948,1.4187066861751128
2001,93.74947211005546,26.40332815854945,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,0.9165991583359446,-0.04320472264010206,-0.864229307545109,-0.3820089175746821,-1.2804323206579704,0.9940400443833965,179.23691249812887,562.0850995911496,-0.885656573848826,1.1460628327427373
2001,93.09288684772348,24.983559812281904,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.018702535055408,-0.011520291842203923,-0.82340715202899,-0.6195762105152515,-1.4881021056476549,1.0539979387058502,181.8061749758499,572.0069140328305,-0.8578782118435304,1.111314994499425
2001,92.68695562079051,25.45539037391302,1,17373.0,301.0,11724.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.4697121441067191,-0.3347034585342726,-0.864229307545109,-0.41837447549462387,-1.2129035905711563,1.2925510259574977,169.25700953362522,474.8767084015744,-0.9435232943769909,1.507560498603709
2001,96.61470408543052,27.43538493338484,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,2.3207419928984683,-0.8606680266259228,-1.6398441891552495,-0.10439208232624951,-0.9244024766890755,1.657193095011908,147.03106388399925,336.1111344231504,-0.3633515333325476,2.3435218704079745
2001,96.92529872963732,27.321151131620613,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.8347791204117334,-1.2915790122424804,-1.3949131247342648,-0.08790219531901836,-1.029127787157634,1.4603692476906516,122.19283366329934,240.25,-0.3969092273375626,1.5480864723260037
2001,96.74957106814216,27.89599217120892,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.1424797887820164,-1.6147621789345492,-1.3540909692181466,0.27778154694228147,-1.1019167729689114,1.1234917794696762,102.31654973090484,178.890625,-0.10790316030107683,1.0186945801311533
2001,96.50857553407847,27.434858170495783,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,2.159004868373107,-0.9430482428958136,-1.6806663446713677,-0.10402719105949369,-0.9850688453348847,1.5946219133965474,141.91508826063222,316.5433801545041,-0.3731297948018303,2.136371120797093
2001,97.0483880820814,27.253972825766205,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,0.3583497065676044,-2.3625193580591763,-1.5173781897758263,-0.07211883084423071,-1.4234886699636737,0.6131717702648481,61.71205200781177,71.54339740011437,-0.4222597976588156,0.6465259309693921
2001,96.57753945570478,27.492838410435603,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,2.6400819274293417,-0.5818435271811486,-1.5582008124608753,-0.08114316610238721,-0.8594217516738889,1.7732936076523602,163.35753570568687,406.6944188012021,-0.33660138238821735,2.834253414416369
2001,95.61199245981553,27.11435115992274,1,13095.0,0.0,10788.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,1.9512898965763585,-0.632538732490345,-1.5581998781230135,-0.37260097401766024,-1.1812163501575026,1.5100636839331845,157.03764368168248,393.361136330499,-0.6305992145732846,1.5983080308231534
2001,94.29780601506528,26.06586763322773,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,0.9333869160522263,-0.4677788801133597,-0.9050505287233634,-0.4038400640459397,-1.2694162272663756,1.0040710914340085,158.27715368190115,437.5069178475278,-0.7962719645556633,1.0607532552456709
2001,94.4283714331987,26.046544647662603,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,0.9962779237885183,-0.39807261021146706,-0.7825859308507337,-0.4769211702143945,-1.2432595364864172,1.041041533268366,162.29329617555084,456.890625,-0.7786776737516816,0.9501571363833801
2001,94.15395952521888,25.858128092975537,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,0.8777623858779174,-0.7402665514148339,-0.9458726842394823,-0.5149143830528294,-1.2063112643849252,0.9705633110682161,144.27523107685553,365.765625,-0.7997773718512654,0.7550048035936487
2001,95.08044608901317,25.9769081511514,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,0.9123397469278345,-1.8999237966040214,-1.6398437219863187,-0.44674840586008213,-1.1405558692662434,0.9914838192328349,86.92054329791898,132.25,-0.6937907389428766,1.1102231613830618
2001,94.11511799358736,26.314387125378747,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,0.9044470202736422,-0.0685526153760984,-0.7825849965128711,-0.4083975705052248,-1.403185588236197,0.9867351025698531,177.85765416817046,554.2100395096677,-0.8349743354324782,1.2059752724767239
2001,94.43018797237954,26.472126944951537,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,1.1852005290531906,-0.42975733109076336,-1.1499815931443482,-0.4899413192497923,-1.3170678795190203,1.1467202931519576,162.26241135823355,448.0277508629697,-0.8048899604660933,1.4722058904502184
2001,94.44091476214986,26.56797058325006,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,1.2371918969115987,-0.12558493890999287,-0.9050505287233634,-0.35633114842678454,-1.387334467050071,1.174493950267403,178.04040892252738,536.6944149865049,-0.8088387046455284,1.0872580350288243
2001,94.9360193352464,26.48608530111324,1,15600.0,0.0,11468.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,1.4967731396784945,-0.5628327526698504,-0.8642288403761781,-0.5524182272750421,-1.171398085563665,1.3056833946925945,157.79119268901476,411.7517103089231,-0.7432387891898481,1.4876281307044237
2001,93.3883996975036,25.233769666088666,1,42.0,0.0,32.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests,1.77213922403305,-0.651549507001643,-1.0275165281027867,-0.479204648131754,-1.3669568928385185,1.4329269019481186,154.99385791636456,388.41842783822,-0.844788716459057,1.9317368680753986
2001,92.54293630090024,25.613905748429858,1,171.0,0.0,144.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests,1.7077446067547308,-0.48678965462465784,-1.1091603719660936,-0.4217101050227992,-1.1078937601981427,1.4041607489220158,163.0989060878342,432.29337633980685,-0.9714437143446828,2.024692821079006
2001,77.09943100429969,11.652817146857949,1,6922.0,0.0,4655.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests,-0.683106357030844,-0.40440943835476706,-1.231625904176586,-1.755301368606345,-1.1682386213519174,-0.5834955600844765,137.9477416082878,455.1111382378476,0.4304188030063995,-0.8135202345304217
2001,76.60346103068098,11.289482577100117,1,6922.0,0.0,4655.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests,0.4679702134161159,-1.373959083471672,-1.1908032814915364,-1.9976790296584357,-1.3365137803707106,0.696321971114722,109.99847125367818,223.751726600859,0.2288187253954529,0.45209670302817195
2001,77.68126503811372,12.244278309032708,1,6922.0,0.0,4655.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests,-0.550684954204483,0.39404309111975555,-0.9866948397556012,-1.521702904207403,-0.9861153612743633,-0.36402159173169707,175.94104911847288,706.6736449135678,-0.49881903212272904,-0.8317360968714038
2001,74.20441587093387,15.75344266529073,1,25.0,0.0,18.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,1.8870212937673876,-0.15093254156459102,-0.9866939054177387,-1.8013096507190896,1.6785045903196378,1.4828636873724994,181.67711696795385,529.0,1.0177419248710582,1.672198652699822
2001,76.68669806987995,11.096077821377822,1,4666.0,0.0,3135.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,0.8344152435843527,-0.17628014421918917,-1.47655696859757,-1.8626667168960402,-0.7895397833227702,0.9439007096698664,171.82806454244775,521.3611401451963,0.1992388022015367,1.0792510983959742
2001,76.33994143003889,11.44645493059941,1,4666.0,0.0,3135.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,1.7231544635379712,0.16591379698417766,-1.8031314097129292,-1.8578967812082503,0.08255019411161262,1.4110969916196945,196.88525458274097,629.1736430062192,0.25021849364903015,2.1350193136921747
2001,74.6708331776177,14.156548140384412,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,3.787273612482067,0.026501257180392392,-1.6398437219863187,-1.9876104475554517,1.4630273204972395,2.126906145370046,201.68412631167607,584.0277470482724,1.7044103674652034,3.920079562590849
2001,74.69322000036261,14.900885672155306,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,0.8787643844254521,0.05818597805968871,-1.435734813081452,-1.8646629883158359,1.445842835577052,0.9711738440355655,183.8905146875536,594.140625,1.572696423721961,1.1725524575353072
2001,74.51958962570299,14.385534934833617,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,1.8253830900758765,0.4193906937743537,-1.4765560342597082,-1.9971959303393763,0.9397300352802408,1.456286015235017,210.80544878509508,715.5625,1.6861930565585193,1.9944418136148352
2001,75.11151558433374,13.574160324175494,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,4.162739229391198,-0.03053106635350208,-1.2724471253548406,-1.8333203185953004,0.9859277908211185,2.2260569332654425,200.19012551796465,566.0433725251096,1.5852367077926641,4.089662914552403
2001,74.40027549352918,15.632977582132256,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,0.9573152897913244,-0.1065741643986947,-1.1091603719660936,-1.754251670198767,1.47340505468502,1.0182492874987943,176.47782967767662,542.5017064942258,1.120340015405882,1.0947982537112324
2001,75.0092497656599,13.32283990985167,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,3.672893459602584,0.46374907094025003,-1.3540914363870775,-1.8333204094546796,0.6802758170984683,2.095294957337638,225.084896653804,731.2517017258542,1.4287313973535094,4.089662914552403
2001,74.55427432428671,15.450600758903498,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,0.5428878035359059,-0.10023704617399654,-1.1499815931443482,-1.7142550080495815,1.2982287360564322,0.7505111152230501,172.46204516996474,544.4444741143125,1.2570099192755895,0.566871114022877
2001,74.65708170278023,14.496100195530127,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,2.244321252027195,0.045512031691690547,-1.5990225008080623,-1.9315273140425602,1.5351412181715813,1.627966229593321,194.32389242806232,590.0850385559934,1.6889704578560674,2.7267615410526154
2001,75.61071399564322,13.101091998972477,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,1.786922067073175,-0.2523232422643818,-1.231625904176586,-1.7142550080495815,0.8774920821440036,1.4394504497663456,175.7388750391927,498.7778061760801,1.3501322001303224,1.2156339735206425
2001,74.39706023688586,14.88090823203387,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,1.2351872880958041,0.34968442387246107,-1.762309254196811,-1.8710857469701503,1.0704462390207974,1.1734329479179382,202.0373105054676,691.2517026795285,1.5455195317115102,1.4968976775464182
2001,74.29747437174034,15.739235745544004,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,1.5386160607093071,-0.14459571342129102,-0.864229307545109,-1.7797949674654896,1.6168770617056867,1.3257567459957937,179.49631549764993,530.9183734787839,1.0379422867705144,1.6292051203680582
2001,75.96034894853868,12.24944966053124,1,25823.0,0.0,17324.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests,0.5536617348048043,-0.21430169324178547,-1.6398437219863187,-1.7939547656938462,0.10001945759071348,0.7581392895557824,167.03806513228238,510.00697316063815,0.7030713151069289,0.5128053809312765
2001,76.38145894999786,27.477071744163112,1,2376.0,0.0,1343.0,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,-0.6534148858765182,0.1469030224728795,0.768644766707411,0.9679117753524765,0.708083240633185,-0.5312995968426811,162.29132035955865,622.9184345139402,-0.4868366147032425,-0.6412416399224851
2001,76.6016188851678,26.060798690673938,1,495.0,0.0,266.0,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,-0.4735121791669242,0.36235837024045925,1.0952192078227694,0.8441238668555164,1.8721333180244495,-0.250000727361561,176.64730055321843,695.640625,-0.6558819336203849,-0.9701797835273808
2001,77.31693100532824,8.560787277555953,1,1626.0,0.0,1147.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,1.5354843564577174,-0.45510493374536154,-2.2113492275226627,-2.039137528359125,-2.1136595950155646,1.3242640043483422,163.56984843480703,441.0,1.5492859867771587,1.5499378658907534
2001,76.97674674893717,10.20953757679768,1,8600.0,0.0,6072.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,1.6045136758089285,-0.6452126788583431,-1.7214875658496238,-2.0329668136226346,-1.2243650869404532,1.3568141062575154,154.2792763956551,390.0625,0.4123061684842451,1.7644323278107337
2001,77.14648716554193,8.821607720033347,1,8600.0,0.0,6072.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,1.0505239413090608,-0.05587866900810023,-2.252172317376642,-2.05009298886221,-2.1455229791155217,1.0721860867439839,179.88695920020132,558.140625,1.3807834921812465,1.4681207550108544
2001,77.13880373380796,9.185484715665368,1,8600.0,0.0,6072.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests,0.9290017960351307,-0.024193948128803905,-2.1297058508282882,-2.1001554164736254,-2.073032221895006,1.0014576119390401,180.304496236026,568.0278080834287,1.1274286403335232,0.8474271672424898
